"Время","Rambler, Визиты","Rambler, Доля","Mail.ru, Визиты","Mail.ru, Доля","Google, Визиты","Google, Доля","Яндекс, Визиты","Яндекс, Доля","Остальные, Визиты","Остальные, Доля"
"2015-06-15 - 2015-06-15","1343193","0.006838992525612268","9547545","0.0486122164818807","68387513","0.3482014053469693","112997032","0.5753349349381438","4126891","0.021012450707393902"
"2015-06-16 - 2015-06-16","1309832","0.006608839672719769","9421362","0.047536074058852164","70779601","0.3571229250072343","112596181","0.5681111073706672","4086968","0.020621053890526545"
"2015-06-17 - 2015-06-17","1298926","0.0068263849353629065","9264140","0.048686827221175746","66606305","0.3500432488472685","109137184","0.5735603327252897","3973661","0.020883206270903117"
"2015-06-18 - 2015-06-18","1254890","0.006781936253960606","9170220","0.0495596008214223","65489831","0.35393369867052343","105234658","0.56873091845767","3884579","0.020993845796423622"
"2015-06-19 - 2015-06-19","1134247","0.006711783105035355","8318976","0.049226634558429155","60018357","0.35515209165603295","95923214","0.5676151729789815","3598599","0.02129431770152103"
"2015-06-20 - 2015-06-20","786744","0.005930720961804056","6213117","0.046836408323471336","50212822","0.3785198692163345","72629958","0.5475072124675221","2813069","0.021205789030867946"
"2015-06-21 - 2015-06-21","877894","0.0060195511475479475","6831928","0.0468452228086363","54396592","0.37298702098009273","80684027","0.5532349319127817","3050001","0.020913273150941217"
"2015-06-22 - 2015-06-22","1277606","0.006861104787454621","9240696","0.04962514543999697","65231933","0.3503138900421719","106528624","0.5720887755124453","3931094","0.021111084217931144"
"2015-06-23 - 2015-06-23","1256152","0.006899519499475384","9024827","0.04956961408005714","63799712","0.3504252327782893","104096336","0.5717577968716695","3886666","0.021347836770508655"
"2015-06-24 - 2015-06-24","1224462","0.0068361877978328316","8919921","0.04980003879077735","62828614","0.350772996125277","102313737","0.5712189683551449","3828006","0.021371808930967937"
"2015-06-25 - 2015-06-25","1233999","0.006818713453717689","9022672","0.04985661654092254","63669776","0.3518203484819612","103187752","0.5701849943324786","3858210","0.021319327190920022"
"2015-06-26 - 2015-06-26","1145532","0.006830230302194398","8353470","0.04980753389907208","59605715","0.3553988546605098","95004811","0.5664658332953174","3605461","0.02149754784290628"
"2015-06-27 - 2015-06-27","836770","0.006235497551823701","6339996","0.04724479789735776","50034439","0.37284991322749655","74080933","0.5520411539112487","2902446","0.0216286374120732"
"2015-06-28 - 2015-06-28","906518","0.006244223002985251","6819040","0.04697050298645647","53474643","0.36834083371430487","80867746","0.557028365429885","3109123","0.02141607486636836"
"2015-06-29 - 2015-06-29","1316908","0.007035277344932269","9391333","0.05017103115298472","64986092","0.3471732123909067","107471424","0.5741413025775606","4020609","0.021479176533615703"
"2015-06-30 - 2015-06-30","1262517","0.006956838240761463","9061472","0.04993136324278346","63322356","0.3489247176203655","103754545","0.5717179145380268","4077672","0.02246916635806272"
"2015-07-01 - 2015-07-01","1217234","0.00691308153105031","8723608","0.04954430565439573","61698409","0.3504060285475827","100193466","0.5690324122859838","4244188","0.02410417198098751"
"2015-07-02 - 2015-07-02","1212847","0.006924985291685401","8687817","0.04960477697669565","61252183","0.34973122443195437","99720860","0.569375600363623","4267026","0.024363412936041554"
"2015-07-03 - 2015-07-03","1122278","0.00672961543904184","8318454","0.049880685950681874","58827670","0.3527535924921084","94397660","0.5660450887796271","4100971","0.024591017338540765"
"2015-07-04 - 2015-07-04","810354","0.006176543672308014","6322103","0.048187267885799925","49245998","0.3753545454620982","71653934","0.5461485383470386","3166230","0.02413310463275532"
"2015-07-05 - 2015-07-05","894308","0.0062588701526803524","6819283","0.04772517614891127","52832750","0.36975328640582766","78897459","0.5521687732385507","3442692","0.024093894054029962"
"2015-07-06 - 2015-07-06","1267342","0.00673833845502926","9424414","0.05010872461602008","65263595","0.34700040865208864","107539016","0.5717748539295682","4584936","0.02437767434729381"
"2015-07-07 - 2015-07-07","1290053","0.00683499989922763","9370823","0.04964879292608905","64737851","0.3429961443919074","108729342","0.5760732633566888","4614143","0.024446799426087053"
"2015-07-08 - 2015-07-08","1281535","0.007013900826971875","9093559","0.049769472538961114","63435027","0.34718286143904237","104396359","0.571366141949266","4507110","0.024667623245758566"
"2015-07-09 - 2015-07-09","1231087","0.006899506983519778","8844889","0.049570317470623335","62171257","0.34843274427047227","101757811","0.570291723998536","4426111","0.024805707276848596"
"2015-07-10 - 2015-07-10","1070040","0.006333744285237692","8400363","0.04972314226119785","59268313","0.3508189775703981","95970374","0.5680645656934544","4233632","0.02505957018971199"
"2015-07-11 - 2015-07-11","840692","0.006107316798603134","6515605","0.04733346322977092","50930105","0.36998839744058637","75982578","0.5519853585148579","3384269","0.024585464016181703"
"2015-07-12 - 2015-07-12","948268","0.006212849039112112","7194192","0.047134806673206346","55491991","0.3635716516457035","85259594","0.5586026172537603","3736092","0.024478075388217727"
"2015-07-13 - 2015-07-13","1345903","0.0069645250631658355","9589369","0.049621258545709084","66666149","0.34497141738687553","110890769","0.5738166420419845","4759035","0.024626156962265052"
"2015-07-14 - 2015-07-14","1280436","0.006862324377347857","9346093","0.050089127318241736","64406064","0.3451756300480667","106962259","0.5732498284895889","4594404","0.024623089766754848"
"2015-07-15 - 2015-07-15","1246167","0.006849355575754477","9075045","0.049879518612652066","62956263","0.34602892791071765","104210404","0.5727756486000887","4451427","0.024466549300787156"
"2015-07-16 - 2015-07-16","1208592","0.006845573045206094","8703278","0.04929614401033203","61547464","0.34861033380925277","100734172","0.570567348265051","4357382","0.02468060087015818"
"2015-07-17 - 2015-07-17","1128268","0.006820547367140245","8095380","0.04893777253719842","58126550","0.351383614144375","93939495","0.5678781772528638","4132221","0.02497988869842239"
"2015-07-18 - 2015-07-18","809128","0.006141235172098156","6206891","0.04710994715122885","48791604","0.3703254795136061","72703712","0.5518170095170292","3241965","0.024606328646037713"
"2015-07-19 - 2015-07-19","876558","0.006144595527235132","6639982","0.04654569771552115","52581930","0.3685947671362201","79046430","0.5541086159979203","3510218","0.024606323623103377"
"2015-07-20 - 2015-07-20","1309134","0.006922124771783616","9195507","0.04862179638891791","65412223","0.3458710637763086","108515453","0.5737819851387411","4690827","0.02480302992424872"
"2015-07-21 - 2015-07-21","1292065","0.006886067961314844","9138756","0.04870505345928711","64722755","0.34494030066098075","107793604","0.5744866418787442","4687477","0.024981936039673094"
"2015-07-22 - 2015-07-22","1224329","0.006712972707946415","8899589","0.04879627785418798","63499353","0.3481657492890027","104209899","0.5713809016080257","4549368","0.024944098540837283"
"2015-07-23 - 2015-07-23","1213867","0.006774796980788445","8786673","0.0490399077589022","62541107","0.34905249329520205","102108083","0.5698824767643373","4524200","0.025250325200770002"
"2015-07-24 - 2015-07-24","1141440","0.006780545060801163","8242203","0.048961512512064174","59332395","0.35245477455035185","95337435","0.5663370602035165","4286976","0.025466107673266333"
"2015-07-25 - 2015-07-25","792162","0.006034148949409758","6162391","0.04694088479187609","49170394","0.37454647066782276","71853196","0.547328560515568","3301679","0.025149935075323305"
"2015-07-26 - 2015-07-26","856743","0.006103698477524613","6543436","0.046617434109154955","52222959","0.37205229029023906","77211680","0.5500795613890251","3529750","0.02514701573405619"
"2015-07-27 - 2015-07-27","1301683","0.006954010355141198","9137934","0.04881779024585619","64999426","0.34724789482710766","106962456","0.5714279334026293","4783008","0.025552371169265627"
"2015-07-28 - 2015-07-28","1266886","0.0067817355421197776","9073909","0.04857331375613949","64957090","0.3477201626394744","106750682","0.5714443874704797","4759956","0.025480400591786703"
"2015-07-29 - 2015-07-29","1244570","0.006827467889061934","8848022","0.04853852020112452","63515586","0.3484340968125149","104014146","0.5706012854425221","4666340","0.02559862965477656"
"2015-07-30 - 2015-07-30","1219234","0.0068089733310082645","8697888","0.048574504507007524","62660256","0.3499344769077557","101897298","0.5690589210797942","4588149","0.025623124174434308"
"2015-07-31 - 2015-07-31","1139975","0.006747543789885591","8162917","0.04831653317897456","59582712","0.35267173257320705","95741289","0.5666953573785317","4319769","0.02556883307940112"
"2015-08-01 - 2015-08-01","813340","0.00601070014591323","6185964","0.04571516797085352","50493153","0.37315169806565407","74391765","0.5497658946323096","3431129","0.025356539185269526"
"2015-08-02 - 2015-08-02","874980","0.006060328758809514","6594947","0.04567824060769905","53587663","0.37116146105772985","79678952","0.5518762077732093","3641764","0.025223761802552248"
"2015-08-03 - 2015-08-03","1279974","0.006853887696169211","9010367","0.048247889034675","65045696","0.3483007432206927","106656345","0.5711136403660376","4759146","0.025483839682425517"
"2015-08-04 - 2015-08-04","1266064","0.006700612462178913","9014745","0.047710315347695736","66602197","0.35249048328259475","107259117","0.5676662286049569","4805381","0.025432360302573776"
"2015-08-05 - 2015-08-05","1214103","0.006734526220345166","8709883","0.04831298122122968","62932182","0.34907946836679765","102768598","0.5700486843860132","4655622","0.02582433980561435"
"2015-08-06 - 2015-08-06","1078597","0.006130617598975192","8609667","0.048936327499071425","60030604","0.3412068431114777","101644113","0.5777330995636212","4573127","0.025993112226854534"
"2015-08-07 - 2015-08-07","954126","0.005815039181849878","8031671","0.048950014527145674","56458050","0.3440905843471821","94335362","0.574938557657995","4299823","0.026205804285827333"
"2015-08-08 - 2015-08-08","756672","0.005737843059142577","6074556","0.04606335239307507","49340297","0.3741474254068914","72346302","0.5486019395264167","3356118","0.02544943961447426"
"2015-08-09 - 2015-08-09","815543","0.00576367574640966","6482993","0.04581716662180118","52433903","0.37056539631962593","78185160","0.5525568981907253","3579431","0.025296863121437956"
"2015-08-10 - 2015-08-10","1235061","0.006585726381446919","9026581","0.04813251541905016","64978028","0.34648289696945866","107358701","0.5724697237250401","4937662","0.026329137505004173"
"2015-08-11 - 2015-08-11","1227033","0.006631259431827895","8898792","0.048091777793975075","64473931","0.3484367274969548","105363410","0.5694159051403259","5074535","0.027424330136916263"
"2015-08-12 - 2015-08-12","1211900","0.006663851451990216","8700992","0.047843979018859034","63711371","0.3503285024726771","103297508","0.5680000401623657","4940026","0.027163626894107947"
"2015-08-13 - 2015-08-13","1183912","0.006576452985178623","8604440","0.047796369260376066","63198439","0.35105781748996473","102108799","0.5671990114100998","4927289","0.02737034885438089"
"2015-08-14 - 2015-08-14","1113156","0.006505056262428877","8205652","0.047952153992712646","60459788","0.35331465001717843","96683526","0.5649987749066664","4659534","0.027229364821013652"
"2015-08-15 - 2015-08-15","771370","0.005693813046216995","6138080","0.045307802977460385","50526984","0.3729613553614963","74415992","0.5492963767022047","3622693","0.026740651912621684"
"2015-08-16 - 2015-08-16","859124","0.005840683124509987","6610711","0.04494236941199704","54122054","0.367944286810307","81552781","0.554429804944989","3948398","0.026842855708196934"
"2015-08-17 - 2015-08-17","1277549","0.006654265535992927","9057105","0.047175005935090726","66084804","0.34421054199099016","110370098","0.5748757498346928","5199927","0.02708443670323337"
"2015-08-18 - 2015-08-18","1249731","0.006543913257834705","9017928","0.0472201926633802","66086331","0.3460450429672887","109443997","0.5730769445254391","5178108","0.027113906586057276"
"2015-08-19 - 2015-08-19","1210649","0.006460429459330793","8928772","0.04764692463666011","65061953","0.3471924214555957","107090200","0.5714692556518252","5102934","0.027230968796588213"
"2015-08-20 - 2015-08-20","1165810","0.006426910594479941","8614146","0.0474883095785737","63616541","0.3507070803450541","103030635","0.5679902210801896","4967954","0.027387478401702678"
"2015-08-21 - 2015-08-21","1085437","0.006418798967508637","8069138","0.04771734763333543","60047288","0.35509335891082927","95282460","0.5634587321693318","4618496","0.027311762318994813"
"2015-08-22 - 2015-08-22","760265","0.005690792942025988","6074846","0.045471895642565166","50474724","0.3778172125376148","72659241","0.5438744330671086","3626542","0.027145665810685497"
"2015-08-23 - 2015-08-23","830860","0.005763560418880971","6530434","0.04530071362264945","53889861","0.37382648080133507","78972287","0.5478197861754185","3933978","0.02728945898171596"
"2015-08-24 - 2015-08-24","1269280","0.006569136628156694","9204144","0.047635887653810556","67454700","0.3491106300511482","110022604","0.5694200789909076","5267966","0.027264266675977016"
"2015-08-25 - 2015-08-25","1246229","0.006568093898388555","8979126","0.04732335926500028","66401108","0.3499587253233872","107912000","0.5687366838381275","5201364","0.027413137675096545"
